X	Y	Nom	NUMERO_DEPARTEMENT	CODE_BASS	CODE_INSEE	IDIndexDATA	CLEGCES	NOM_PLAN_DEPLOIEMENT	CODE_REGION	CODE_INSEE_SGA	champ_graphe	longueur_specifique	vitesse_specifique	NUMERO_INSEE	GROUPEMENT	NOM_ZONE_OP	SECTEUR_SINISTRE	OBSERVATIONS	DFCI_ID_MOT	AUTRE_APPELATION	AUTRE_APPELATION_1	AUTRE_APPELATION_2	AUTRE_APPELATION_3	TYPE_AUTRE_APPELATION	TYPE_AUTRE_APPELATION_1	TYPE_AUTRE_APPELATION_2	TYPE_AUTRE_APPELATION_3	ADRESSE	Longueur specifique	Vitesse specifique	IdZoneGeo	z	type	ID
       1218470.738708512	       6199040.600397805									20				20096																		0	10	
       1218590.227095233	       6198288.214602655									20				20096																		0	10	
       1218260.0330617623	       6199220.094686268									20				20096																		0	10	
       1218444.4089946025	       6199035.525710937									20				20096																		0	10	
       1218214.9628466412	       6199203.75693791									20				20096																		0	10	
       1218736.0222946764	       6198356.084699388									20				20096																		0	10	
       1218446.4821961736	       6199153.364053126									20				20096																		0	10	
       1218305.4948918174	       6199222.919219062									20				20096																		0	10	
       1218270.5952397077	       6199213.120554076									20				20096																		0	10	
       1218500.89364889	       6199024.885074177									20				20096																		0	10	
       1218612.212236899	       6198307.57238956									20				20096																		0	10	
       1218447.83498339	       6199130.191982216									20				20096																		0	10	
       1218683.9643513677	       6198340.581288326									20				20096																		0	10	
       1218280.6581342386	       6199219.00393286									20				20096																		0	10	
       1218444.8070023095	       6199115.644179834									20				20096																		0	10	
       1218237.526059284	       6199215.465219374									20				20096																		0	10	
       1218324.113736861	       6199242.974014243									20				20096																		0	10	
       1218684.8362075319	       6198353.646536157									20				20096																		0	10	
       1218451.313639189	       6199116.8461870225									20				20096																		0	10	
       1218449.5098433364	       6199098.37891653									20				20096																		0	10	
       1218465.969644765	       6199080.236300069									20				20096																		0	10	
       1218141.5187508543	       6199153.6952411095									20				20096																		0	10	
       1218489.7700936894	       6199033.542683302									20				20096																		0	10	
       1218641.2578465526	       6198310.037266743									20				20096																		0	10	
       1218224.9312006799	       6199214.708222428									20				20096																		0	10	
       1218458.5417445102	       6199085.638424801									20				20096																		0	10	
       1218499.4661003088	       6199050.7908908315									20				20096																		0	10	
       1218606.4708383488	       6198299.466456863									20				20096																		0	10	
       1218136.0595501831	       6199158.145622195									20				20096																		0	10	
       1218463.5817479773	       6199031.182403973									20				20096																		0	10	
       1218347.311251652	       6199210.310438417									20				20096																		0	10	
       1218113.3351781988	       6199133.360326769									20				20096																		0	10	
       1218241.7522508784	       6199224.825947252									20				20096																		0	10	
       1218349.885606879	       6199218.797211272									20				20096																		0	10	
       1218412.636400475	       6199208.740567067									20				20096																		0	10	
       1218184.3704865843	       6199173.143998174									20				20096																		0	10	
       1218580.723226648	       6198306.030508004									20				20096																		0	10	
       1218424.8910189196	       6199162.800340891									20				20096																		0	10	
       1218214.7085514755	       6199188.005725848									20				20096																		0	10	
       1218647.1060065073	       6198305.803649047									20				20096																		0	10	
       1218638.784224485	       6198301.060061922									20				20096																		0	10	
       1218193.710439385	       6199178.7749295635									20				20096																		0	10	
       1218254.259008437	       6199230.903742657									20				20096																		0	10	
       1218390.736814657	       6199232.484020753									20				20096																		0	10	
       1218625.7699223	       6198290.268971529									20				20096																		0	10	
       1218410.5334520978	       6199222.142120272									20				20096																		0	10	
       1218199.2292062703	       6199170.903826599									20				20096																		0	10	
       1218359.5826559076	       6199214.029900511									20				20096																		0	10	
       1218686.9562742473	       6198361.882365184									20				20096																		0	10	
       1218587.8390186056	       6198277.079693883									20				20096																		0	10	
       1218725.6017627865	       6198381.053236904									20				20096																		0	10	
       1218452.2784950605	       6199033.386348641									20				20096																		0	10	
       1218276.277706661	       6199231.056531579									20				20096																		0	10	
       1218481.0769382115	       6199045.41322651									20				20096																		0	10	
       1218588.460877867	       6198301.9796291785									20				20096																		0	10	
       1218227.246341185	       6199202.419994461									20				20096																		0	10	
       1218398.2284963462	       6199210.849677606									20				20096																		0	10	
       1218323.5448621218	       6199231.96946335									20				20096																		0	10	
       1218476.7712252177	       6199073.205263299									20				20096																		0	10	
       1218256.0342017177	       6199206.759801056									20				20096																		0	10	
       1218231.6998700018	       6199225.090891789									20				20096																		0	10	
       1218420.712127313	       6199206.99056578									20				20096																		0	10	
       1218738.304794879	       6198342.269115162									20				20096																		0	10	
       1218465.854060383	       6199060.433298912									20				20096																		0	10	
       1218454.333806639	       6199090.92461061									20				20096																		0	10	
       1218205.7939767363	       6199168.3813958485									20				20096																		0	10	
       1218143.4128862787	       6199138.3874308085									20				20096																		0	10	
       1218476.767229825	       6199054.572362478									20				20096																		0	10	
       1218695.6762085082	       6198353.026724774									20				20096																		0	10	
       1218461.249063841	       6199108.138762276									20				20096																		0	10	
       1218341.0460443636	       6199216.990363878									20				20096																		0	10	
       1218397.201669254	       6199227.5891764									20				20096																		0	10	
       1218421.8987711845	       6199197.916673144									20				20096																		0	10	
       1218214.1787172041	       6199211.911219365									20				20096																		0	10	
       1218419.7234875532	       6199214.978681427									20				20096																		0	10	
       1218203.3471831712	       6199162.773209806									20				20096																		0	10	
       1218163.1732577665	       6199168.620764641									20				20096																		0	10	
       1218439.3878905603	       6199167.961032919									20				20096																		0	10	
       1218300.8077067628	       6199230.468055072									20				20096																		0	10	
       1218492.992322739	       6199018.154753173									20				20096																		0	10	
       1218139.7778475592	       6199164.931318363									20				20096																		0	10	
       1218246.3517007786	       6199230.262432806									20				20096																		0	10	
       1218633.2444309483	       6198294.0724399									20				20096																		0	10	
       1218449.002922704	       6199183.164037967									20				20096																		0	10	
       1218361.47210249	       6199222.195375805									20				20096																		0	10	
       1218334.048006085	       6199229.034531549									20				20096																		0	10	
       1218245.9350358306	       6199216.09947223									20				20096																		0	10	
       1218216.9486169692	       6199197.299358934									20				20096																		0	10	
       1218432.4583522417	       6199202.065748593									20				20096																		0	10	
       1218209.8830639778	       6199196.861558112									20				20096																		0	10	
       1218446.976119919	       6199174.508863943									20				20096																		0	10	
       1218701.6367338742	       6198348.721265935									20				20096																		0	10	
       1218325.6201529906	       6199250.413079921									20				20096																		0	10	
       1218477.9222488578	       6199004.340833738									20				20096																		0	10	
       1218254.8673184465	       6199241.4183754595									20				20096																		0	10	
       1218459.9978400639	       6199100.849826501									20				20096																		0	10	
       1218120.88075097	       6199156.923398553									20				20096																		0	10	
       1218573.0966374767	       6198302.72406452									20				20096																		0	10	
       1218728.9375618282	       6198361.0398563									20				20096																		0	10	
       1218243.765115974	       6199240.017892272									20				20096																		0	10	
       1218413.316318011	       6199154.340591768									20				20096																		0	10	
       1218468.2397722036	       6199086.910797213									20				20096																		0	10	
       1218203.323048439	       6199176.568644212									20				20096																		0	10	
       1218231.2139536375	       6199242.761907345									20				20096																		0	10	
       1218146.8919591599	       6199161.742990973									20				20096																		0	10	
       1218206.3762393608	       6199208.58319321									20				20096																		0	10	
       1218485.6023713083	       6199011.6644945275									20				20096																		0	10	
       1218618.7997515227	       6198293.273210677									20				20096																		0	10	
       1218128.3819751695	       6199154.151426975									20				20096																		0	10	
       1218454.617306832	       6199163.320153976									20				20096																		0	10	
       1218711.509788883	       6198346.706579429									20				20096																		0	10	
       1218492.9605563872	       6199000.6627371125									20				20096																		0	10	
       1218212.188201393	       6199222.821928151									20				20096																		0	10	
       1218357.7189530365	       6199231.937221208									20				20096																		0	10	
       1218504.2379814705	       6199015.933494144									20				20096																		0	10	
       1218494.1091175885	       6198991.675512099									20				20096																		0	10	
       1218220.4789413025	       6199208.072744962									20				20096																		0	10	
       1218500.8481512386	       6199008.475658979									20				20096																		0	10	
       1218458.9662720696	       6199117.322466746									20				20096																		0	10	
       1218611.3141889875	       6198289.822411194									20				20096																		0	10	
       1218440.7413999808	       6199190.616675662									20				20096																		0	10	
       1218596.0058883957	       6198267.2354841465									20				20096																		0	10	
       1218398.6944355324	       6199198.401269549									20				20096																		0	10	
       1218441.6383324864	       6199122.943096656									20				20096																		0	10	
       1218471.4384710588	       6199067.432564193									20				20096																		0	10	
       1218210.8140903295	       6199178.937256402									20				20096																		0	10	
       1218432.8040959137	       6199192.242262148									20				20096																		0	10	
       1218500.1770920153	       6199042.790198663									20				20096																		0	10	
       1218483.6304732056	       6198996.900037594									20				20096																		0	10	
       1218243.4916728844	       6199201.538321606									20				20096																		0	10	
       1218202.023685479	       6199214.791752344									20				20096																		0	10	
       1218684.4475455757	       6198318.815773859									20				20096																		0	10	
       1218460.3904667734	       6199069.6367814485									20				20096																		0	10	
       1218486.9423027374	       6199054.657601638									20				20096																		0	10	
       1218492.9192524946	       6199057.573138598									20				20096																		0	10	
       1218696.2706586977	       6198342.823970706									20				20096																		0	10	
       1218323.846194855	       6199224.1277392665									20				20096																		0	10	
       1218471.840451289	       6198994.265111722									20				20096																		0	10	
       1218201.6202866847	       6199202.24971759									20				20096																		0	10	
       1218292.754498839	       6199228.194415157									20				20096																		0	10	
       1218378.4135604613	       6199235.277222032									20				20096																		0	10	
       1218612.5562910952	       6198325.565122156									20				20096																		0	10	
       1218264.7456322496	       6199238.939082207									20				20096																		0	10	
       1218486.1322123723	       6198984.092626036									20				20096																		0	10	
       1218235.2263402855	       6199234.356805757									20				20096																		0	10	
       1218514.2704496875	       6199023.010403331									20				20096																		0	10	
       1218227.3585414563	       6199235.012702632									20				20096																		0	10	
       1218453.4203031221	       6199156.931731478									20				20096																		0	10	
       1218368.461343855	       6199231.398386655									20				20096																		0	10	
       1218261.6333562164	       6199231.567291985									20				20096																		0	10	
       1218384.7236167283	       6199231.98910495									20				20096																		0	10	
       1218196.6508588686	       6199206.251934004									20				20096																		0	10	
       1218292.1341120123	       6199242.315942696									20				20096																		0	10	
       1218466.9401096841	       6199073.927442608									20				20096																		0	10	
       1218438.26360402	       6199184.318937345									20				20096																		0	10	
       1218487.7671915325	       6199076.587138909									20				20096																		0	10	
       1218719.4405993803	       6198347.659328162									20				20096																		0	10	
       1218206.887073132	       6199185.07581852									20				20096																		0	10	
       1218689.434076488	       6198346.430199932									20				20096																		0	10	
       1218689.9315388864	       6198328.7244322095									20				20096																		0	10	
       1218159.753419683	       6199161.036175117									20				20096																		0	10	
       1218148.3229672099	       6199154.184084677									20				20096																		0	10	
       1218469.728717203	       6199002.144203038									20				20096																		0	10	
       1218236.2488295801	       6199202.224010946									20				20096																		0	10	
       1218333.3073670124	       6199192.818402698									20				20096																		0	10	
       1218118.2794627948	       6199150.23606667									20				20096																		0	10	
       1218171.7959213895	       6199177.553817222									20				20096																		0	10	
       1218478.3149513048	       6199062.544593063									20				20096																		0	10	
       1218272.2314232504	       6199238.421937612									20				20096																		0	10	
       1218196.7769593177	       6199196.212010256									20				20096																		0	10	
       1218451.068948813	       6199124.223420118									20				20096																		0	10	
       1218338.8567446363	       6199241.362150265									20				20096																		0	10	
       1218140.098279224	       6199173.937512853									20				20096																		0	10	
       1218488.9506275028	       6199004.019409743									20				20096																		0	10	
       1218248.1823045176	       6199247.167455333									20				20096																		0	10	
       1218202.936680531	       6199192.317360597									20				20096																		0	10	
       1218191.6824551406	       6199172.865037709									20				20096																		0	10	
       1218345.553713375	       6199247.157363433									20				20096																		0	10	
       1218470.01433597	       6199100.458586216									20				20096																		0	10	
       1218374.754590207	       6199225.202967093									20				20096																		0	10	
       1218615.7333846348	       6198280.678519871									20				20096																		0	10	
       1218642.7569742189	       6198288.553522906									20				20096																		0	10	
       1218450.6212817885	       6199201.69987501									20				20096																		0	10	
       1218492.0069813787	       6199048.909917066									20				20096																		0	10	
       1218450.9257570615	       6199136.465586586									20				20096																		0	10	
       1218361.2530162851	       6199240.2454450205									20				20096																		0	10	
       1218693.4982778097	       6198319.276358751									20				20096																		0	10	
       1218405.0658517664	       6199025.715285603									20				20096																		0	10	
       1218329.9362736333	       6199222.879433649									20				20096																		0	10	
       1218476.075792597	       6199079.996037677									20				20096																		0	10	
       1218632.2455344878	       6198283.315317395									20				20096																		0	10	
       1218333.648685149	       6199237.61641677									20				20096																		0	10	
       1218441.4292618982	       6199203.071356596									20				20096																		0	10	
       1218455.6071609138	       6199130.038162896									20				20096																		0	10	
       1218485.7707778723	       6199062.1468352545									20				20096																		0	10	
       1218478.0353633198	       6198985.387885558									20				20096																		0	10	
       1218501.5421458394	       6198999.051978724									20				20096																		0	10	
       1218646.700631647	       6198296.197063048									20				20096																		0	10	
       1218730.3965107251	       6198343.410492475									20				20096																		0	10	
       1218697.8509169673	       6198335.717625449									20				20096																		0	10	
       1218511.6822003324	       6199032.581844357									20				20096																		0	10	
       1218223.8208995191	       6199220.8316502115									20				20096																		0	10	
       1218509.9486516367	       6199041.011013252									20				20096																		0	10	
       1218566.2012063386	       6198297.030317698									20				20096																		0	10	
       1218177.0411581667	       6199187.36727255									20				20096																		0	10	
       1218220.1989798716	       6199239.603655648									20				20096																		0	10	
       1218128.1126923535	       6199164.42962333									20				20096																		0	10	
       1218209.8283196108	       6199244.794282592									20				20096																		0	10	
       1218497.6181072344	       6199034.792477827									20				20096																		0	10	
       1218581.402401103	       6198296.412349669									20				20096																		0	10	
       1218460.0291035222	       6199064.843218396									20				20096																		0	10	
       1218240.896291548	       6199251.77102231									20				20096																		0	10	
       1218147.9167548034	       6199170.61731766									20				20096																		0	10	
       1218477.5995687281	       6198992.9440615745									20				20096																		0	10	
       1218229.546644744	       6199254.823772973									20				20096																		0	10	
       1218699.7204450108	       6198323.369608446									20				20096																		0	10	
       1218241.7691857812	       6199264.263051264									20				20096																		0	10	
       1218466.3557751481	       6199127.810846832									20				20096																		0	10	
       1218431.2363002584	       6199213.468952026									20				20096																		0	10	
       1218355.1224451596	       6199208.194305823									20				20096																		0	10	
       1218345.791281811	       6199240.133918992									20				20096																		0	10	
       1218608.783251883	       6198279.027992052									20				20096																		0	10	
       1218283.3111562089	       6199250.102521478									20				20096																		0	10	
       1218187.7319500705	       6199213.640553313									20				20096																		0	10	
       1218442.689503606	       6199210.514350773									20				20096																		0	10	
       1218602.437020722	       6198280.155492992									20				20096																		0	10	
       1218150.4004658712	       6199179.080185093									20				20096																		0	10	
       1218497.531836998	       6199068.676330596									20				20096																		0	10	
       1218512.9408874165	       6199013.364452515									20				20096																		0	10	
       1218155.5686611978	       6199172.842457612									20				20096																		0	10	
       1218488.5348974545	       6198991.8878556155									20				20096																		0	10	
       1218498.8829229635	       6199061.319100784									20				20096																		0	10	
       1218451.2492381479	       6199190.306180277									20				20096																		0	10	
       1218445.8460220078	       6199164.20723876									20				20096																		0	10	
       1218705.737886807	       6198333.611451135									20				20096																		0	10	
       1218728.5513008325	       6198352.605090914									20				20096																		0	10	
       1218470.6559153274	       6199120.482427217									20				20096																		0	10	
       1218390.6204192287	       6199225.987224523									20				20096																		0	10	
       1218165.3359856054	       6199182.499963009									20				20096																		0	10	
       1218350.6208520683	       6199230.14707883									20				20096																		0	10	
       1218225.5935908405	       6199247.547913658									20				20096																		0	10	
       1218504.5238447383	       6199066.9842059575									20				20096																		0	10	
       1218123.5945174615	       6199170.710355106									20				20096																		0	10	
       1218189.1339474297	       6199202.419873261									20				20096																		0	10	
       1218385.9677578907	       6199238.455833966									20				20096																		0	10	
       1218309.4803269624	       6199252.320470435									20				20096																		0	10	
       1218503.3593003764	       6199030.285030744									20				20096																		0	10	
       1218690.0266651288	       6198337.12413996									20				20096																		0	10	
       1218710.572796027	       6198340.528629823									20				20096																		0	10	
       1218280.4372564093	       6199241.974020065									20				20096																		0	10	
       1218493.6340665345	       6199008.1057519065									20				20096																		0	10	
       1218614.7687349536	       6198270.984624401									20				20096																		0	10	
       1218195.9471111689	       6199217.909777883									20				20096																		0	10	
       1218483.0713378596	       6199069.322833254									20				20096																		0	10	
       1218343.0754364168	       6199227.958260076									20				20096																		0	10	
       1218738.58965807	       6198334.2370765535									20				20096																		0	10	
       1218595.4804296715	       6198274.670752031									20				20096																		0	10	
       1218517.8981421979	       6199036.142557436									20				20096																		0	10	
       1218521.6111715308	       6199023.441281207									20				20096																		0	10	
       1218583.5801152133	       6198313.93432246									20				20096																		0	10	
       1218749.5039938483	       6198336.736800959									20				20096																		0	10	
       1218266.370788145	       6199245.20404716									20				20096																		0	10	
       1218694.4681909676	       6198311.130132583									20				20096																		0	10	
       1218738.6667280751	       6198326.861195294									20				20096																		0	10	
       1218293.5626323111	       6199249.971414968									20				20096																		0	10	
       1218510.617477099	       6199052.191054887									20				20096																		0	10	
       1218184.9058117322	       6199193.319677417									20				20096																		0	10	
       1218233.364755606	       6199260.014073095									20				20096																		0	10	
       1218473.1188532037	       6199108.058550398									20				20096																		0	10	
       1218730.0639506467	       6198320.432151483									20				20096																		0	10	
       1218288.3599222724	       6199261.134430574									20				20096																		0	10	
       1218698.4381959473	       6198303.098692356									20				20096																		0	10	
       1218451.9617464296	       6199211.865594085									20				20096																		0	10	
       1218177.2004909217	       6199209.799896245									20				20096																		0	10	
       1218248.0266823114	       6199254.279723719									20				20096																		0	10	
       1218523.0673777466	       6199030.387230359									20				20096																		0	10	
       1218716.8260995876	       6198338.015384384									20				20096																		0	10	
       1218341.604912102	       6199233.942273918									20				20096																		0	10	
       1218703.3932229208	       6198341.579583387									20				20096																		0	10	
       1218625.540839689	       6198281.788033214									20				20096																		0	10	
       1218581.0347375101	       6198282.857069269									20				20096																		0	10	
       1218494.5349980954	       6198982.547224203									20				20096																		0	10	
       1218170.6962476869	       6199164.680113432									20				20096																		0	10	
       1218569.644482498	       6198290.359947727									20				20096																		0	10	
       1218576.5827993406	       6198275.996524549									20				20096																		0	10	
       1218741.7840431568	       6198349.059765192									20				20096																		0	10	
       1218182.1422789092	       6199182.681917341									20				20096																		0	10	
       1218475.5674066094	       6199089.120475103									20				20096																		0	10	
       1218464.9572236584	       6199093.885210238									20				20096																		0	10	
       1218518.0740572466	       6199044.325443831									20				20096																		0	10	
       1218493.9761260613	       6199080.684028997									20				20096																		0	10	
       1218524.1751863926	       6199042.620128827									20				20096																		0	10	
       1218275.2953224222	       6199253.110136966									20				20096																		0	10	
       1218459.2958986214	       6199143.979344681									20				20096																		0	10	
       1218585.9214183574	       6198270.661598697									20				20096																		0	10	
       1218462.8621520929	       6199193.322995758									20				20096																		0	10	
       1218510.6467179689	       6199073.605094078									20				20096																		0	10	
       1218704.2250647757	       6198315.591000987									20				20096																		0	10	
       1218717.518502241	       6198321.599022755									20				20096																		0	10	
       1218191.3320954079	       6199189.652102591									20				20096																		0	10	
       1218573.9155017845	       6198297.284342141									20				20096																		0	10	
       1218715.1863770057	       6198310.627100534									20				20096																		0	10	
       1218484.462252304	       6198974.997133313									20				20096																		0	10	
       1218199.1960213704	       6199183.6247881325									20				20096																		0	10	
       1218507.956218535	       6199058.549688092									20				20096																		0	10	
       1218375.3245874578	       6199243.978206788									20				20096																		0	10	
       1218537.840617166	       6199043.3690887									20				20096																		0	10	
       1218493.9754452473	       6199025.945567261									20				20096																		0	10	
       1218236.0767672064	       6199269.111180817									20				20096																		0	10	
       1218354.8915189374	       6199240.606278192									20				20096																		0	10	
       1218467.7000320659	       6199114.35289821									20				20096																		0	10	
       1218506.7251795542	       6198991.9718257									20				20096																		0	10	
       1218338.2205025516	       6199248.571683058									20				20096																		0	10	
       1218255.5815877782	       6199254.197851265									20				20096																		0	10	
       1218355.114438801	       6199247.9773714235									20				20096																		0	10	
       1218502.380636708	       6198984.099780812									20				20096																		0	10	
       1218267.4512062036	       6199256.649061281									20				20096																		0	10	
       1218493.3737662383	       6198974.139318327									20				20096																		0	10	
       1218370.7699986363	       6199238.597914199									20				20096																		0	10	
       1218728.7895540996	       6198327.969424101									20				20096																		0	10	
       1218528.340017132	       6199037.022621205									20				20096																		0	10	
       1218721.8308232694	       6198327.725111474									20				20096																		0	10	
       1218344.272439268	       6199254.49905176									20				20096																		0	10	
       1218255.1928746868	       6199262.007988158									20				20096																		0	10	
       1218215.3464554627	       6199232.63163681									20				20096																		0	10	
       1218624.6345753456	       6198276.949819356									20				20096																		0	10	
       1218637.279077656	       6198277.047336638									20				20096																		0	10	
       1218246.392008011	       6199271.8419840615									20				20096																		0	10	
       1218515.3502004906	       6199065.7324270345									20				20096																		0	10	
       1218525.5493794743	       6199070.039647486									20				20096																		0	10	
       1218324.2057015651	       6199262.620750825									20				20096																		0	10	
       1218111.1699830682	       6199170.11878415									20				20096																		0	10	
       1218733.3595135906	       6198349.288375814									20				20096																		0	10	
       1218362.8380248023	       6199249.61386494									20				20096																		0	10	
       1218479.5551681302	       6199094.243615984									20				20096																		0	10	
       1218348.4250945821	       6199258.058306984									20				20096																		0	10	
       1218478.70827963	       6199117.090035411									20				20096																		0	10	
       1218628.5807690148	       6198271.786366102									20				20096																		0	10	
       1218477.3586221903	       6198974.425400488									20				20096																		0	10	
       1218574.143300948	       6198263.2142370045									20				20096																		0	10	
       1218483.3874657713	       6199081.82847506									20				20096																		0	10	
       1218523.4686347514	       6199055.696959197									20				20096																		0	10	
       1218206.3016046025	       6199237.526872482									20				20096																		0	10	
       1218606.0189486605	       6198263.59381638									20				20096																		0	10	
       1218166.3514416001	       6199196.984142165									20				20096																		0	10	
       1218591.143797255	       6198321.104594855									20				20096																		0	10	
       1218725.7078371837	       6198334.681281927									20				20096																		0	10	
       1218221.8548536708	       6199227.634509151									20				20096																		0	10	
       1218529.8698421894	       6199076.95421113									20				20096																		0	10	
       1218273.9449273997	       6199263.9620107645									20				20096																		0	10	
       1218314.3935866216	       6199261.677262318									20				20096																		0	10	
       1218236.2971382614	       6199240.687178693									20				20096																		0	10	
       1218487.8736723918	       6199121.62582225									20				20096																		0	10	
       1218302.4840040714	       6199253.782123663									20				20096																		0	10	
       1218459.404990731	       6199181.443777108									20				20096																		0	10	
       1218460.0274523192	       6199123.997584538									20				20096																		0	10	
       1218203.9593793107	       6199225.934486155									20				20096																		0	10	
       1218169.3274494286	       6199207.552998667									20				20096																		0	10	
       1218255.826918869	       6199247.940336696									20				20096																		0	10	
       1218463.364911272	       6199187.914548727									20				20096																		0	10	
       1218459.696883197	       6199201.9686849285									20				20096																		0	10	
       1218644.1902599821	       6198276.851460256									20				20096																		0	10	
       1218528.070359723	       6199062.876833422									20				20096																		0	10	
       1218317.688825296	       6199254.249943426									20				20096																		0	10	
       1218705.6030725394	       6198305.933132148									20				20096																		0	10	
       1218462.8408294062	       6199154.649926149									20				20096																		0	10	
       1218568.5055507738	       6198267.345054275									20				20096																		0	10	
       1218294.5935584689	       6199263.806011593									20				20096																		0	10	
       1218459.6984989627	       6199137.117228878									20				20096																		0	10	
       1218133.791283306	       6199175.247553502									20				20096																		0	10	
       1218572.2558095898	       6198282.505131105									20				20096																		0	10	
       1218225.119313786	       6199276.005022645									20				20096																		0	10	
       1218109.1290467721	       6199161.261386598									20				20096																		0	10	
       1218231.9865884378	       6199281.572685503									20				20096																		0	10	
       1218479.4498702323	       6199102.016004745									20				20096																		0	10	
       1218142.0266853536	       6199187.31909189									20				20096																		0	10	
       1218443.9935195425	       6199197.707978794									20				20096																		0	10	
       1218303.7942898318	       6199264.453060864									20				20096																		0	10	
       1218725.7171580314	       6198311.338905295									20				20096																		0	10	
       1218106.353853054	       6199175.91604774									20				20096																		0	10	
       1218521.4552181833	       6199063.331051212									20				20096																		0	10	
       1218577.5474646664	       6198290.573454673									20				20096																		0	10	
       1218121.9422648514	       6199181.546715944									20				20096																		0	10	
       1218482.7768802554	       6198964.49680212									20				20096																		0	10	
       1218594.4947651678	       6198282.358321269									20				20096																		0	10	
       1218749.4099541353	       6198344.2537932275									20				20096																		0	10	
       1218467.7266404263	       6199140.624290554									20				20096																		0	10	
       1218480.9544124887	       6199131.596441553									20				20096																		0	10	
       1218227.5679464384	       6199264.228209427									20				20096																		0	10	
       1218331.9881389143	       6199255.266796042									20				20096																		0	10	
       1218279.3620448757	       6199272.691314751									20				20096																		0	10	
       1218134.2209312404	       6199185.699539754									20				20096																		0	10	
       1218650.226106257	       6198322.609654922									20				20096																		0	10	
       1218468.0907371363	       6199178.1366896955									20				20096																		0	10	
       1218525.4790536	       6199083.2402897645									20				20096																		0	10	
       1218602.106273978	       6198272.2718335055									20				20096																		0	10	
       1218480.3322587253	       6198955.751842675									20				20096																		0	10	
       1218598.3762701508	       6198258.485206524									20				20096																		0	10	
       1218708.141754618	       6198298.280111175									20				20096																		0	10	
       1218194.4523054035	       6199231.337808108									20				20096																		0	10	
       1218467.7428663657	       6199133.38184942									20				20096																		0	10	
       1218475.2866434078	       6199145.521958104									20				20096																		0	10	
       1218710.4909657435	       6198326.519716645									20				20096																		0	10	
       1218480.9414139926	       6199184.068537751									20				20096																		0	10	
       1218479.2583621298	       6199153.327173603									20				20096																		0	10	
       1218176.1037505257	       6199201.848591905									20				20096																		0	10	
       1218615.4193042712	       6198258.014458172									20				20096																		0	10	
       1218451.6974980417	       6199149.139259433									20				20096																		0	10	
       1218625.7159036323	       6198263.764893943									20				20096																		0	10	
       1218487.520666006	       6198951.6602659775									20				20096																		0	10	
       1218523.0516971555	       6199014.966778986									20				20096																		0	10	
       1218157.1232561409	       6199181.074975498									20				20096																		0	10	
       1218240.7107195058	       6199276.131483033									20				20096																		0	10	
       1218187.8955990411	       6199237.58775979									20				20096																		0	10	
       1218336.5509408661	       6199261.699533337									20				20096																		0	10	
       1218164.6202396662	       6199175.612524149									20				20096																		0	10	
       1218127.0074960075	       6199178.919767611									20				20096																		0	10	
       1218173.6479644112	       6199234.070527282									20				20096																		0	10	
       1218216.306581559	       6199252.20700104									20				20096																		0	10	
       1218510.4467411048	       6198978.870425831									20				20096																		0	10	
       1218295.4906294032	       6199256.126743302									20				20096																		0	10	
       1218317.6318332683	       6199270.749696465									20				20096																		0	10	
       1218534.8095957162	       6199053.639902007									20				20096																		0	10	
       1218330.8134003654	       6199244.410413536									20				20096																		0	10	
       1218535.9775366567	       6199065.1797394175									20				20096																		0	10	
       1218495.2236766487	       6199120.917115592									20				20096																		0	10	
       1218260.5271590333	       6199265.478513185									20				20096																		0	10	
       1218566.5092498446	       6198256.59262951									20				20096																		0	10	
       1218175.4452408561	       6199221.752663223									20				20096																		0	10	
       1218486.3185948397	       6199142.502766537									20				20096																		0	10	
       1218563.8863058058	       6198286.124738578									20				20096																		0	10	
       1218504.1846604832	       6199077.938460398									20				20096																		0	10	
       1218459.519082387	       6199211.281465638									20				20096																		0	10	
       1218530.5011493587	       6199021.97676338									20				20096																		0	10	
       1218162.0656670302	       6199203.967226327									20				20096																		0	10	
       1218516.6295124944	       6199057.111533311									20				20096																		0	10	
       1218186.5191430042	       6199226.366483911									20				20096																		0	10	
       1218325.5991925215	       6199270.504351261									20				20096																		0	10	
       1218454.3738215677	       6199170.45982106									20				20096																		0	10	
       1218636.7323235022	       6198266.941730189									20				20096																		0	10	
       1218259.7241245932	       6199275.135364578									20				20096																		0	10	
       1218509.3728685272	       6199004.618491462									20				20096																		0	10	
       1218177.3452829337	       6199194.81953669									20				20096																		0	10	
       1218473.5897240231	       6199127.993259404									20				20096																		0	10	
       1218111.9450749375	       6199179.78717961									20				20096																		0	10	
       1218115.6943762403	       6199186.017431184									20				20096																		0	10	
       1218179.5870908853	       6199229.492002668									20				20096																		0	10	
       1218736.5192982971	       6198316.257869657									20				20096																		0	10	
       1218468.650536088	       6199191.336379941									20				20096																		0	10	
       1218484.382433905	       6199108.401320303									20				20096																		0	10	
       1218544.7881458702	       6199071.872910553									20				20096																		0	10	
       1218538.345668809	       6199073.886799119									20				20096																		0	10	
       1218167.5709278595	       6199189.590602152									20				20096																		0	10	
       1218309.0836403554	       6199272.328146516									20				20096																		0	10	
       1218606.2639763234	       6198251.8238301305									20				20096																		0	10	
       1218460.7486984923	       6199167.7851562295									20				20096																		0	10	
       1218182.269732542	       6199218.667440465									20				20096																		0	10	
